agreement,contraente,direzione,esecuzione,prevalenza,tipologia_lavoro,class_flat
vendita,impresa,artigiano,operai,mano_d_opera,perito,i
corrispettivo,impresa,artigiano,operai,mano_d_opera,perito,i
ai_servizi,impresa,artigiano,operai,mano_d_opera,perito,i
orale,impresa,impresa,operai,mano_d_opera,mobili,a
corrispettivo,impresa,impresa,operai,mano_d_opera,mobili,a
appalto_a_regia,impresa,impresa,operai,mano_d_opera,mobili,a
vendita,impresa,impresa,operai,mano_d_opera,mobili,a
ai_servizi,impresa,impresa,operai,mano_d_opera,mobili,a
vendita,impresa,impresa,operai,mano_d_opera,edificio,a
corrispettivo,impresa,impresa,operai,mano_d_opera,edificio,a
appalto_a_regia,impresa,impresa,operai,mano_d_opera,edificio,a
ai_servizi,impresa,impresa,operai,mano_d_opera,edificio,a
orale,impresa,impresa,operai,mano_d_opera,edificio,a
ai_servizi,impresa,artigiano,operai,mano_d_opera,catering,j
vendita,impresa,artigiano,operai,mano_d_opera,catering,j
appalto_a_regia,impresa,artigiano,operai,mano_d_opera,catering,j
corrispettivo,impresa,artigiano,operai,mano_d_opera,catering,j
orale,impresa,artigiano,operai,mano_d_opera,catering,j
ai_servizi,impresa,impresa,operai,mano_d_opera,catering,j
vendita,impresa,impresa,operai,mano_d_opera,catering,j
corrispettivo,impresa,impresa,operai,mano_d_opera,catering,j
orale,impresa,impresa,operai,mano_d_opera,catering,j
appalto_a_regia,impresa,impresa,operai,mano_d_opera,catering,j
orale,impresa,artigiano,operai,mano_d_opera,manutenzione,j
appalto_a_regia,impresa,artigiano,operai,mano_d_opera,manutenzione,j
corrispettivo,impresa,artigiano,operai,mano_d_opera,manutenzione,j
ai_servizi,impresa,artigiano,operai,mano_d_opera,manutenzione,j
vendita,impresa,artigiano,operai,mano_d_opera,manutenzione,j
orale,impresa,impresa,operai,mano_d_opera,manutenzione,j
appalto_a_regia,impresa,impresa,operai,mano_d_opera,manutenzione,j
ai_servizi,impresa,impresa,operai,mano_d_opera,manutenzione,j
vendita,impresa,impresa,operai,mano_d_opera,manutenzione,j
corrispettivo,impresa,impresa,operai,mano_d_opera,manutenzione,j
vendita,impresa,artigiano,operai,mano_d_opera,pulizie,j
ai_servizi,impresa,artigiano,operai,mano_d_opera,pulizie,j
appalto_a_regia,impresa,artigiano,operai,mano_d_opera,pulizie,j
orale,impresa,artigiano,operai,mano_d_opera,pulizie,j
corrispettivo,impresa,artigiano,operai,mano_d_opera,pulizie,j
vendita,impresa,impresa,operai,mano_d_opera,pulizie,j
ai_servizi,impresa,impresa,operai,mano_d_opera,pulizie,j
orale,impresa,impresa,operai,mano_d_opera,pulizie,j
corrispettivo,impresa,impresa,operai,mano_d_opera,pulizie,j
appalto_a_regia,impresa,impresa,operai,mano_d_opera,pulizie,j
orale,impresa,artigiano,operai,mano_d_opera,strutturista,i
vendita,impresa,artigiano,operai,mano_d_opera,strutturista,i
corrispettivo,impresa,artigiano,operai,mano_d_opera,strutturista,i
appalto_a_regia,impresa,artigiano,operai,mano_d_opera,strutturista,i
ai_servizi,impresa,artigiano,operai,mano_d_opera,strutturista,i
orale,impresa,impresa,operai,mano_d_opera,strutturista,i
vendita,impresa,impresa,operai,mano_d_opera,strutturista,i
appalto_a_regia,impresa,impresa,operai,mano_d_opera,strutturista,i
ai_servizi,impresa,impresa,operai,mano_d_opera,strutturista,i
corrispettivo,impresa,impresa,operai,mano_d_opera,strutturista,i
orale,artigiano,impresa,operai,mano_d_opera,strutturista,i
vendita,artigiano,impresa,operai,mano_d_opera,strutturista,i
ai_servizi,artigiano,impresa,operai,mano_d_opera,strutturista,i
corrispettivo,artigiano,impresa,operai,mano_d_opera,strutturista,i
appalto_a_regia,artigiano,impresa,operai,mano_d_opera,strutturista,i
orale,artigiano,artigiano,operai,mano_d_opera,strutturista,i
vendita,artigiano,artigiano,operai,mano_d_opera,strutturista,i
corrispettivo,artigiano,artigiano,operai,mano_d_opera,strutturista,i
appalto_a_regia,artigiano,artigiano,operai,mano_d_opera,strutturista,i
ai_servizi,artigiano,artigiano,operai,mano_d_opera,strutturista,i
orale,impresa,me_stesso,operai,mano_d_opera,elettrici,g
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,elettrici,g
corrispettivo,impresa,me_stesso,operai,mano_d_opera,elettrici,g
vendita,impresa,me_stesso,operai,mano_d_opera,elettrici,g
ai_servizi,impresa,me_stesso,operai,mano_d_opera,elettrici,g
vendita,impresa,me_stesso,operai,mano_d_opera,muratori,g
ai_servizi,impresa,me_stesso,operai,mano_d_opera,muratori,g
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,muratori,g
orale,impresa,me_stesso,operai,mano_d_opera,muratori,g
corrispettivo,impresa,me_stesso,operai,mano_d_opera,muratori,g
vendita,impresa,me_stesso,operai,mano_d_opera,idraulici,g
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,idraulici,g
ai_servizi,impresa,me_stesso,operai,mano_d_opera,idraulici,g
corrispettivo,impresa,me_stesso,operai,mano_d_opera,idraulici,g
orale,impresa,me_stesso,operai,mano_d_opera,idraulici,g
ai_servizi,impresa,me_stesso,operai,mano_d_opera,giardinieri,g
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,giardinieri,g
corrispettivo,impresa,me_stesso,operai,mano_d_opera,giardinieri,g
orale,impresa,me_stesso,operai,mano_d_opera,giardinieri,g
vendita,impresa,me_stesso,operai,mano_d_opera,giardinieri,g
corrispettivo,impresa,me_stesso,operai,mano_d_opera,sarti,g
ai_servizi,impresa,me_stesso,operai,mano_d_opera,sarti,g
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,sarti,g
vendita,impresa,me_stesso,operai,mano_d_opera,sarti,g
orale,impresa,me_stesso,operai,mano_d_opera,sarti,g
ai_servizi,impresa,me_stesso,operai,mano_d_opera,pulizie,j
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,pulizie,j
corrispettivo,impresa,me_stesso,operai,mano_d_opera,pulizie,j
orale,impresa,me_stesso,operai,mano_d_opera,pulizie,j
vendita,impresa,me_stesso,operai,mano_d_opera,pulizie,j
orale,impresa,me_stesso,operai,mano_d_opera,catering,j
corrispettivo,impresa,me_stesso,operai,mano_d_opera,catering,j
ai_servizi,impresa,me_stesso,operai,mano_d_opera,catering,j
vendita,impresa,me_stesso,operai,mano_d_opera,catering,j
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,catering,j
corrispettivo,impresa,me_stesso,operai,mano_d_opera,manutenzione,j
vendita,impresa,me_stesso,operai,mano_d_opera,manutenzione,j
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,manutenzione,j
orale,impresa,me_stesso,operai,mano_d_opera,manutenzione,j
ai_servizi,impresa,me_stesso,operai,mano_d_opera,manutenzione,j
ai_servizi,impresa,me_stesso,operai,mano_d_opera,edificio,h
orale,impresa,me_stesso,operai,mano_d_opera,edificio,h
corrispettivo,impresa,me_stesso,operai,mano_d_opera,edificio,h
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,edificio,h
vendita,impresa,me_stesso,operai,mano_d_opera,edificio,h
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,mobili,h
ai_servizi,impresa,me_stesso,operai,mano_d_opera,mobili,h
corrispettivo,impresa,me_stesso,operai,mano_d_opera,mobili,h
vendita,impresa,me_stesso,operai,mano_d_opera,mobili,h
orale,impresa,me_stesso,operai,mano_d_opera,mobili,h
corrispettivo,impresa,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
vendita,impresa,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
orale,impresa,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
ai_servizi,impresa,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
appalto_a_regia,impresa,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
corrispettivo,impresa,me_stesso,operai,mano_d_opera,architetto,i
orale,impresa,me_stesso,operai,mano_d_opera,architetto,i
ai_servizi,impresa,me_stesso,operai,mano_d_opera,architetto,i
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,architetto,i
vendita,impresa,me_stesso,operai,mano_d_opera,architetto,i
corrispettivo,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
orale,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
appalto_a_regia,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
vendita,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
ai_servizi,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,architetto,i
corrispettivo,artigiano,me_stesso,operai,mano_d_opera,architetto,i
appalto_a_regia,artigiano,me_stesso,operai,mano_d_opera,architetto,i
vendita,artigiano,me_stesso,operai,mano_d_opera,architetto,i
ai_servizi,artigiano,me_stesso,operai,mano_d_opera,architetto,i
orale,artigiano,me_stesso,operai,mano_d_opera,architetto,i
corrispettivo,impresa,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
appalto_a_regia,impresa,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
ai_servizi,impresa,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
orale,impresa,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
vendita,impresa,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
corrispettivo,impresa,me_stesso,operai,mano_d_opera,ingegnere,i
ai_servizi,impresa,me_stesso,operai,mano_d_opera,ingegnere,i
orale,impresa,me_stesso,operai,mano_d_opera,ingegnere,i
vendita,impresa,me_stesso,operai,mano_d_opera,ingegnere,i
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,ingegnere,i
corrispettivo,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
ai_servizi,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
vendita,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
appalto_a_regia,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
orale,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,ingegnere,i
corrispettivo,artigiano,me_stesso,operai,mano_d_opera,ingegnere,i
vendita,artigiano,me_stesso,operai,mano_d_opera,ingegnere,i
appalto_a_regia,artigiano,me_stesso,operai,mano_d_opera,ingegnere,i
orale,artigiano,me_stesso,operai,mano_d_opera,ingegnere,i
ai_servizi,artigiano,me_stesso,operai,mano_d_opera,ingegnere,i
appalto_a_regia,impresa,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
corrispettivo,impresa,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
vendita,impresa,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
ai_servizi,impresa,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
orale,impresa,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,perito,i
vendita,impresa,me_stesso,operai,mano_d_opera,perito,i
ai_servizi,impresa,me_stesso,operai,mano_d_opera,perito,i
orale,impresa,me_stesso,operai,mano_d_opera,perito,i
corrispettivo,impresa,me_stesso,operai,mano_d_opera,perito,i
appalto_a_regia,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
vendita,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
orale,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
corrispettivo,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
ai_servizi,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,perito,i
appalto_a_regia,artigiano,me_stesso,operai,mano_d_opera,perito,i
orale,artigiano,me_stesso,operai,mano_d_opera,perito,i
corrispettivo,artigiano,me_stesso,operai,mano_d_opera,perito,i
ai_servizi,artigiano,me_stesso,operai,mano_d_opera,perito,i
vendita,artigiano,me_stesso,operai,mano_d_opera,perito,i
ai_servizi,impresa,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
orale,impresa,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
vendita,impresa,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
appalto_a_regia,impresa,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
corrispettivo,impresa,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
ai_servizi,impresa,me_stesso,operai,mano_d_opera,strutturista,i
vendita,impresa,me_stesso,operai,mano_d_opera,strutturista,i
appalto_a_regia,impresa,me_stesso,operai,mano_d_opera,strutturista,i
corrispettivo,impresa,me_stesso,operai,mano_d_opera,strutturista,i
orale,impresa,me_stesso,operai,mano_d_opera,strutturista,i
ai_servizi,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
vendita,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
corrispettivo,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
orale,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
appalto_a_regia,artigiano,me_stesso,artigiano_aiutante,mano_d_opera,strutturista,i
ai_servizi,artigiano,me_stesso,operai,mano_d_opera,strutturista,i
corrispettivo,artigiano,me_stesso,operai,mano_d_opera,strutturista,i
orale,artigiano,me_stesso,operai,mano_d_opera,strutturista,i
appalto_a_regia,artigiano,me_stesso,operai,mano_d_opera,strutturista,i
vendita,artigiano,me_stesso,operai,mano_d_opera,strutturista,i
appalto_a_regia,impresa,impresa,titolare_stesso,mano_d_opera,elettrici,b
ai_servizi,impresa,impresa,titolare_stesso,mano_d_opera,elettrici,b
corrispettivo,impresa,impresa,titolare_stesso,mano_d_opera,elettrici,b
orale,impresa,impresa,titolare_stesso,mano_d_opera,elettrici,b
vendita,impresa,impresa,titolare_stesso,mano_d_opera,elettrici,b
ai_servizi,impresa,impresa,titolare_stesso,mano_d_opera,giardinieri,b
vendita,impresa,impresa,titolare_stesso,mano_d_opera,giardinieri,b
corrispettivo,impresa,impresa,titolare_stesso,mano_d_opera,giardinieri,b
orale,impresa,impresa,titolare_stesso,mano_d_opera,giardinieri,b
appalto_a_regia,impresa,impresa,titolare_stesso,mano_d_opera,giardinieri,b
orale,impresa,impresa,titolare_stesso,mano_d_opera,idraulici,b
appalto_a_regia,impresa,impresa,titolare_stesso,mano_d_opera,idraulici,b
vendita,impresa,impresa,titolare_stesso,mano_d_opera,idraulici,b
ai_servizi,impresa,impresa,titolare_stesso,mano_d_opera,idraulici,b
corrispettivo,impresa,impresa,titolare_stesso,mano_d_opera,idraulici,b
ai_servizi,impresa,impresa,titolare_stesso,mano_d_opera,muratori,b
orale,impresa,impresa,titolare_stesso,mano_d_opera,muratori,b
vendita,impresa,impresa,titolare_stesso,mano_d_opera,muratori,b
corrispettivo,impresa,impresa,titolare_stesso,mano_d_opera,muratori,b
appalto_a_regia,impresa,impresa,titolare_stesso,mano_d_opera,muratori,b
vendita,impresa,impresa,titolare_stesso,mano_d_opera,sarti,b
ai_servizi,impresa,impresa,titolare_stesso,mano_d_opera,sarti,b
orale,impresa,impresa,titolare_stesso,mano_d_opera,sarti,b
appalto_a_regia,impresa,impresa,titolare_stesso,mano_d_opera,sarti,b
corrispettivo,impresa,impresa,titolare_stesso,mano_d_opera,sarti,b
corrispettivo,artigiano,artigiano,titolare_stesso,mano_d_opera,elettrici,c
vendita,artigiano,artigiano,titolare_stesso,mano_d_opera,elettrici,c
appalto_a_regia,artigiano,artigiano,titolare_stesso,mano_d_opera,elettrici,c
ai_servizi,artigiano,artigiano,titolare_stesso,mano_d_opera,elettrici,c
orale,artigiano,artigiano,titolare_stesso,mano_d_opera,elettrici,c
appalto_a_regia,artigiano,artigiano,titolare_stesso,mano_d_opera,idraulici,c
ai_servizi,artigiano,artigiano,titolare_stesso,mano_d_opera,idraulici,c
corrispettivo,artigiano,artigiano,titolare_stesso,mano_d_opera,idraulici,c
orale,artigiano,artigiano,titolare_stesso,mano_d_opera,idraulici,c
vendita,artigiano,artigiano,titolare_stesso,mano_d_opera,idraulici,c
orale,artigiano,artigiano,titolare_stesso,mano_d_opera,muratori,c
corrispettivo,artigiano,artigiano,titolare_stesso,mano_d_opera,muratori,c
appalto_a_regia,artigiano,artigiano,titolare_stesso,mano_d_opera,muratori,c
vendita,artigiano,artigiano,titolare_stesso,mano_d_opera,muratori,c
ai_servizi,artigiano,artigiano,titolare_stesso,mano_d_opera,muratori,c
vendita,artigiano,artigiano,titolare_stesso,mano_d_opera,giardinieri,c
ai_servizi,artigiano,artigiano,titolare_stesso,mano_d_opera,giardinieri,c
orale,artigiano,artigiano,titolare_stesso,mano_d_opera,giardinieri,c
appalto_a_regia,artigiano,artigiano,titolare_stesso,mano_d_opera,giardinieri,c
corrispettivo,artigiano,artigiano,titolare_stesso,mano_d_opera,giardinieri,c
orale,artigiano,artigiano,titolare_stesso,mano_d_opera,sarti,c
appalto_a_regia,artigiano,artigiano,titolare_stesso,mano_d_opera,sarti,c
vendita,artigiano,artigiano,titolare_stesso,mano_d_opera,sarti,c
ai_servizi,artigiano,artigiano,titolare_stesso,mano_d_opera,sarti,c
corrispettivo,artigiano,artigiano,titolare_stesso,mano_d_opera,sarti,c
ai_servizi,artigiano,me_stesso,titolare_stesso,mano_d_opera,sarti,e
corrispettivo,artigiano,me_stesso,titolare_stesso,mano_d_opera,sarti,e
orale,artigiano,me_stesso,titolare_stesso,mano_d_opera,sarti,e
appalto_a_regia,artigiano,me_stesso,titolare_stesso,mano_d_opera,sarti,e
vendita,artigiano,me_stesso,titolare_stesso,mano_d_opera,sarti,e
orale,artigiano,me_stesso,titolare_stesso,mano_d_opera,idraulici,e
appalto_a_regia,artigiano,me_stesso,titolare_stesso,mano_d_opera,idraulici,e
vendita,artigiano,me_stesso,titolare_stesso,mano_d_opera,idraulici,e
corrispettivo,artigiano,me_stesso,titolare_stesso,mano_d_opera,idraulici,e
ai_servizi,artigiano,me_stesso,titolare_stesso,mano_d_opera,idraulici,e
vendita,artigiano,me_stesso,titolare_stesso,mano_d_opera,muratori,e
ai_servizi,artigiano,me_stesso,titolare_stesso,mano_d_opera,muratori,e
corrispettivo,artigiano,me_stesso,titolare_stesso,mano_d_opera,muratori,e
orale,artigiano,me_stesso,titolare_stesso,mano_d_opera,muratori,e
appalto_a_regia,artigiano,me_stesso,titolare_stesso,mano_d_opera,muratori,e
corrispettivo,artigiano,me_stesso,titolare_stesso,mano_d_opera,giardinieri,e
orale,artigiano,me_stesso,titolare_stesso,mano_d_opera,giardinieri,e
vendita,artigiano,me_stesso,titolare_stesso,mano_d_opera,giardinieri,e
ai_servizi,artigiano,me_stesso,titolare_stesso,mano_d_opera,giardinieri,e
appalto_a_regia,artigiano,me_stesso,titolare_stesso,mano_d_opera,giardinieri,e
ai_servizi,artigiano,me_stesso,titolare_stesso,mano_d_opera,elettrici,e
orale,artigiano,me_stesso,titolare_stesso,mano_d_opera,elettrici,e
corrispettivo,artigiano,me_stesso,titolare_stesso,mano_d_opera,elettrici,e
appalto_a_regia,artigiano,me_stesso,titolare_stesso,mano_d_opera,elettrici,e
vendita,artigiano,me_stesso,titolare_stesso,mano_d_opera,elettrici,e
ai_servizi,artigiano,me_stesso,titolare_stesso,mano_d_opera,catering,l
vendita,artigiano,me_stesso,titolare_stesso,mano_d_opera,catering,l
corrispettivo,artigiano,me_stesso,titolare_stesso,mano_d_opera,catering,l
appalto_a_regia,artigiano,me_stesso,titolare_stesso,mano_d_opera,catering,l
orale,artigiano,me_stesso,titolare_stesso,mano_d_opera,catering,l
corrispettivo,artigiano,me_stesso,titolare_stesso,mano_d_opera,pulizie,l
appalto_a_regia,artigiano,me_stesso,titolare_stesso,mano_d_opera,pulizie,l
vendita,artigiano,me_stesso,titolare_stesso,mano_d_opera,pulizie,l
orale,artigiano,me_stesso,titolare_stesso,mano_d_opera,pulizie,l
ai_servizi,artigiano,me_stesso,titolare_stesso,mano_d_opera,pulizie,l
ai_servizi,artigiano,me_stesso,titolare_stesso,mano_d_opera,manutenzione,l
orale,artigiano,me_stesso,titolare_stesso,mano_d_opera,manutenzione,l
vendita,artigiano,me_stesso,titolare_stesso,mano_d_opera,manutenzione,l
corrispettivo,artigiano,me_stesso,titolare_stesso,mano_d_opera,manutenzione,l
appalto_a_regia,artigiano,me_stesso,titolare_stesso,mano_d_opera,manutenzione,l
appalto_a_regia,artigiano,artigiano,titolare_stesso,mano_d_opera,pulizie,l
corrispettivo,artigiano,artigiano,titolare_stesso,mano_d_opera,pulizie,l
vendita,artigiano,artigiano,titolare_stesso,mano_d_opera,pulizie,l
orale,artigiano,artigiano,titolare_stesso,mano_d_opera,pulizie,l
ai_servizi,artigiano,artigiano,titolare_stesso,mano_d_opera,pulizie,l
